Wall time,Step,Value
1733462477.52962,518,0.0
1733462540.7890081,521,0.0
1733462769.3407037,523,0.0
1733463562.111836,530,0.0
1733464493.9548695,538,0.0
1733465565.7592847,548,0.0
1733465652.0104887,549,0.0
1733466239.8822458,557,0.05000000074505806
1733466694.338842,563,0.05000000074505806
1733467080.9662457,567,0.05000000074505806
1733467942.4667964,578,0.0
1733469220.9026654,586,0.0
1733469594.8448942,588,0.0
1733470343.1862714,595,0.0
1733470392.767531,596,0.0
1733470425.4328144,597,0.0
1733471071.8039434,602,0.0
1733471792.6114075,610,0.0
1733471961.6805944,612,0.0
1733472531.6345124,615,0.0
1733473160.1838746,625,0.0
1733473262.630834,626,0.0
1733473639.4576664,628,0.0
1733474290.7884357,639,0.0
1733474418.928468,641,0.0
1733474595.979671,642,0.0
1733474719.55834,645,0.0
1733475035.104985,650,0.0
1733475198.2880647,654,0.0
1733475358.277042,658,0.0
1733475461.7075014,660,0.0
1733475559.8362908,661,0.0
1733475674.4689124,662,0.0
1733475768.21944,665,0.0
1733476589.31767,673,0.0
1733476708.2794585,677,0.0
1733476744.2190602,679,0.0
1733477003.8812072,682,0.0
1733477377.4910238,685,0.0
1733477772.5629582,687,0.0
1733477985.8343217,689,0.0
1733478049.840655,690,0.0
1733478066.3773332,691,0.0
1733478256.6095202,693,0.0
1733479251.250815,703,0.05000000074505806
1733479310.0117362,706,0.05000000074505806
1733479691.7723331,709,0.05000000074505806
1733479962.6722658,711,0.05000000074505806
1733480306.1280553,713,0.10000000149011612
1733480459.424315,714,0.10000000149011612
1733480744.1954556,718,0.10000000149011612
1733481527.106292,721,0.05000000074505806
1733481787.7169292,723,0.05000000074505806
1733481886.253267,724,0.05000000074505806
1733482097.4659624,727,0.05000000074505806
1733482119.5684533,728,0.05000000074505806
1733482603.327681,729,0.05000000074505806
1733483073.4271886,739,0.0
1733483655.177828,748,0.05000000074505806
1733483726.1825862,749,0.05000000074505806
1733484412.5740323,752,0.05000000074505806
1733484518.5694737,754,0.05000000074505806
1733484735.556317,757,0.05000000074505806
1733484898.2137744,759,0.05000000074505806
1733485349.5412061,763,0.0
1733485386.0178018,765,0.0
1733485447.3384051,766,0.0
1733486989.1036918,776,0.0
1733487308.9022171,780,0.0
1733487354.7491164,782,0.0
1733487816.5402632,785,0.0
1733487896.9090395,787,0.0
1733487911.8029406,788,0.0
1733487917.1744208,789,0.0
1733488003.6800454,790,0.0
1733488309.0425396,793,0.0
1733488392.4974625,796,0.0
1733488564.1856816,798,0.0
1733489659.0975363,809,0.0
1733490219.1165662,814,0.0
1733490238.313609,815,0.0
1733490927.150316,823,0.05000000074505806
1733491277.1070867,827,0.05000000074505806
1733491343.5577228,828,0.05000000074505806
1733491723.2284348,834,0.05000000074505806
1733491767.5905917,836,0.05000000074505806
1733492080.0627666,840,0.05000000074505806
1733492096.6935709,841,0.05000000074505806
1733492814.0896313,846,0.0
1733493444.2686718,856,0.0
1733493613.7466347,857,0.0
1733493700.0082276,859,0.0
1733494675.1708066,870,0.0
1733495433.421349,880,0.0
1733495480.2401698,882,0.0
1733495693.3771694,884,0.0
1733496212.5484068,889,0.0
1733496478.1090162,890,0.0
1733496688.7630298,892,0.0
1733497129.5058622,895,0.0
1733497429.9506123,900,0.0
1733498075.436033,905,0.0
1733499085.381537,916,0.0
1733500795.4305854,935,0.0
1733501334.6554558,945,0.0
1733502157.8041723,951,0.0
1733502503.0060132,955,0.0
1733503787.4842248,966,0.0
1733505353.6138468,972,0.0
1733505400.2802122,973,0.0
1733505478.7927535,978,0.0
1733506153.1938298,982,0.0
1733507023.7577176,990,0.0
1733508000.3980598,995,0.0
1733509575.564161,1016,0.0
1733509673.8214371,1017,0.0
1733509726.467962,1018,0.0
1733509858.5469024,1021,0.0
1733510518.5160499,1025,0.0
1733510798.6142702,1028,0.0
1733511215.3029804,1036,0.0
1733511455.1783803,1039,0.0
1733511671.4191954,1042,0.0
1733512632.9373553,1053,0.0
1733513526.2459717,1059,0.0
1733514081.9857755,1065,0.0
1733514155.3761697,1067,0.0
1733514163.0433588,1068,0.0
1733514445.7844696,1073,0.0
1733514511.7588673,1076,0.0
1733514618.986117,1077,0.0
1733514775.0525515,1081,0.0
1733515738.5974019,1089,0.0
1733516609.1422403,1099,0.0
1733516671.1324656,1100,0.0
1733516918.527688,1102,0.0
1733517103.7527857,1104,0.0
1733518014.0106652,1111,0.0
1733518191.9718559,1115,0.05000000074505806
1733518342.069963,1118,0.05000000074505806
1733518618.4814885,1119,0.05000000074505806
1733518995.0684516,1126,0.05000000074505806
1733519512.5303853,1134,0.0
1733520159.4584126,1140,0.0
1733520314.1011965,1141,0.0
1733520624.7228606,1149,0.0
1733520729.7692695,1151,0.0
1733520800.2862735,1152,0.0
1733521214.9993148,1157,0.0
1733522002.9563653,1163,0.0
1733522110.9866335,1165,0.0
1733522443.971324,1167,0.0
1733522638.7075047,1171,0.0
1733523955.5488405,1180,0.0
1733523964.8781903,1181,0.0
1733523992.535126,1182,0.0
1733523997.9816382,1183,0.0
1733524387.938252,1187,0.0
1733524399.7926798,1188,0.0
1733525351.6186311,1196,0.0
1733525599.0284379,1199,0.0
1733526623.1599524,1205,0.0
1733526819.3343143,1207,0.0
1733526964.3923476,1209,0.0
1733527517.8161535,1215,0.0
1733528005.8245466,1219,0.0
1733528172.7699637,1221,0.0
1733529211.192571,1234,0.0
1733529458.403409,1237,0.0
1733529488.119872,1239,0.0
1733529952.295398,1243,0.0
1733530737.4908683,1247,0.0
1733531065.3299003,1252,0.0
1733531085.2852879,1254,0.0
1733531357.4507542,1257,0.0
1733531435.772556,1261,0.0
1733531560.8243794,1262,0.0
1733532160.5257976,1269,0.0
1733532165.8216865,1270,0.0
1733532357.4670792,1272,0.0
1733532433.1027331,1274,0.0
1733532484.0839238,1275,0.0
1733532810.2795975,1278,0.0
1733533376.075157,1280,0.0
1733533910.446047,1287,0.0
1733534265.4844737,1293,0.0
1733534270.6006553,1294,0.0
1733534392.5672123,1296,0.0
1733534537.4685621,1297,0.0
1733534634.619746,1298,0.0
1733534809.2591147,1300,0.0
1733535071.0066772,1304,0.0
1733535259.2096543,1305,0.0
1733535435.0029407,1307,0.0
1733535838.4746606,1310,0.0
1733536007.1810136,1311,0.0
1733536141.2454727,1314,0.05000000074505806
1733536380.3129852,1316,0.05000000074505806
1733536463.008174,1320,0.05000000074505806
1733536668.2219367,1324,0.05000000074505806
1733536696.6576371,1325,0.05000000074505806
1733537263.1769807,1332,0.05000000074505806
1733537430.3683877,1334,0.0
1733537642.1947887,1335,0.0
1733538061.2695646,1339,0.0
1733538096.6419172,1340,0.0
1733538218.1502314,1341,0.0
1733538648.8956215,1346,0.0
1733538757.2030995,1347,0.0
1733539469.4822717,1353,0.0
1733539549.3360438,1355,0.0
1733539594.7832005,1358,0.0
1733539880.2634196,1362,0.0
1733540744.8763442,1369,0.05000000074505806
1733540774.6533546,1370,0.05000000074505806
1733541571.9546816,1377,0.05000000074505806
1733541845.0378795,1379,0.05000000074505806
1733541866.4703667,1382,0.10000000149011612
1733542025.4955885,1383,0.10000000149011612
1733542043.413757,1384,0.10000000149011612
1733542540.1374938,1394,0.05000000074505806
1733542556.6492732,1395,0.05000000074505806
1733543510.68565,1403,0.0
1733543545.5115557,1404,0.0
1733543682.882569,1407,0.0
1733543728.8747523,1408,0.0
1733543764.4363503,1409,0.0
1733543992.6392522,1410,0.0
1733544178.640353,1412,0.0
1733544338.8114936,1416,0.0
1733544561.5997784,1418,0.0
1733544584.1391797,1419,0.0
1733545924.6808043,1427,0.0
1733545984.7934964,1428,0.0
1733545996.711973,1429,0.0
1733546176.7411973,1432,0.0
1733546288.9020221,1433,0.0
1733546382.4543,1434,0.0
1733546785.189765,1439,0.0
1733546929.22314,1441,0.0
1733547117.1110861,1444,0.0
1733547246.7650692,1445,0.0
1733547265.8837948,1446,0.0
1733547370.38357,1448,0.0
1733547613.380051,1451,0.0
1733547626.4745867,1452,0.0
1733547722.2053282,1454,0.05000000074505806
1733548775.6018276,1460,0.05000000074505806
1733548857.663965,1461,0.05000000074505806
1733549149.6377366,1462,0.05000000074505806
1733549373.2691624,1464,0.05000000074505806
1733549414.6619925,1466,0.05000000074505806
1733549428.7034714,1467,0.05000000074505806
1733549594.5512834,1470,0.05000000074505806
1733549685.8378317,1472,0.05000000074505806
1733549848.569734,1473,0.0
1733549982.2697911,1474,0.0
1733550051.753662,1475,0.0
1733550088.1599476,1476,0.0
1733550557.5321448,1480,0.0
1733550600.918801,1482,0.0
1733550761.3018084,1485,0.0
1733551227.2422647,1492,0.0
1733551373.988718,1495,0.0
1733551556.9046366,1499,0.0
1733551785.4605942,1501,0.0
1733551933.1177814,1503,0.0
1733552056.4579117,1505,0.0
1733552118.4974194,1506,0.0
1733552248.2282503,1507,0.0
1733552528.2228777,1508,0.0
1733552948.977858,1511,0.0
1733553116.1885257,1513,0.0
1733553157.83474,1515,0.0
1733553377.6323757,1517,0.0
1733553864.703929,1523,0.0
1733553918.5338275,1524,0.0
1733554272.7366788,1531,0.0
1733554466.9691565,1533,0.0
1733554644.2937062,1534,0.0
1733555120.6070452,1537,0.0
1733555152.0383127,1538,0.0
1733555253.4206316,1540,0.0
1733555301.7509654,1541,0.0
1733555386.5596218,1542,0.0
1733555596.011998,1546,0.0
1733555830.3747869,1549,0.0
1733556245.7990444,1553,0.0
1733556817.384196,1560,0.0
1733556929.8252342,1562,0.0
1733557031.3077006,1563,0.0
1733557230.9280555,1564,0.0
1733557490.5796807,1568,0.0
1733557680.9053874,1570,0.0
1733557759.5734608,1571,0.0
1733557966.8767936,1576,0.0
1733558151.2840781,1577,0.0
1733558196.899916,1578,0.0
1733558365.8092003,1579,0.0
1733558575.788756,1583,0.0
1733558601.6885808,1584,0.0
1733558667.9299111,1586,0.0
1733558750.5659463,1587,0.0
1733558795.5157988,1589,0.0
1733558887.978303,1590,0.0
1733558991.1672494,1594,0.0
1733559207.1921368,1597,0.0
1733559546.9988024,1599,0.0
1733559762.650069,1603,0.0
1733560205.696143,1604,0.0
1733560448.170413,1609,0.05000000074505806
1733560612.8255615,1610,0.05000000074505806
1733560734.1676195,1611,0.05000000074505806
1733560827.838774,1612,0.05000000074505806
1733560847.566141,1614,0.05000000074505806
1733561680.3235915,1622,0.05000000074505806
1733561777.5577943,1625,0.0
1733561992.877392,1627,0.0
1733562067.0747633,1629,0.0
1733562165.5483463,1630,0.0
1733562242.076835,1631,0.0
1733562463.9211352,1634,0.0
1733562492.51175,1635,0.0
1733562951.8710415,1641,0.0
1733563015.4295247,1642,0.0
1733563155.7000978,1646,0.05000000074505806
1733563612.1006951,1653,0.05000000074505806
1733563671.9175224,1655,0.05000000074505806
1733563715.1505759,1657,0.05000000074505806
1733563775.6741815,1658,0.05000000074505806
1733563920.8956935,1660,0.05000000074505806
1733564081.684589,1663,0.05000000074505806
1733564227.1061094,1665,0.0
1733564425.1961763,1667,0.0
1733564801.0666556,1670,0.0
1733564881.1089919,1672,0.0
1733564902.2247639,1673,0.0
1733565250.7592442,1676,0.0
1733565328.2923617,1677,0.0
1733565335.4387326,1678,0.0
1733565387.3100057,1679,0.0
1733565637.0369074,1682,0.0
1733565772.2077591,1684,0.0
1733565784.7961397,1685,0.0
1733566238.1065173,1691,0.0
1733566298.054334,1693,0.0
1733566331.0177236,1694,0.0
1733566931.578504,1701,0.0
1733566988.747057,1702,0.0
1733567006.0073628,1703,0.0
1733567197.534611,1707,0.0
1733567373.2618594,1709,0.0
1733567606.6347759,1715,0.0
1733567969.4439247,1717,0.0
1733568259.809208,1719,0.0
1733568299.5540001,1720,0.0
1733568408.9321778,1722,0.0
1733568453.4666333,1723,0.0
1733568820.7779593,1733,0.05000000074505806
1733568878.2453527,1734,0.05000000074505806
1733568949.1957128,1736,0.05000000074505806
1733568969.6264265,1737,0.05000000074505806
1733569006.0786424,1738,0.10000000149011612
1733569145.2612562,1740,0.10000000149011612
1733569501.875054,1742,0.10000000149011612
1733569619.8098364,1743,0.10000000149011612
1733569716.2257538,1745,0.10000000149011612
1733569919.9893281,1747,0.10000000149011612
1733569997.8600452,1748,0.10000000149011612
1733570181.4173133,1749,0.10000000149011612
1733570202.0082273,1750,0.10000000149011612
1733570322.952854,1752,0.05000000074505806
1733570337.0664487,1753,0.05000000074505806
1733570513.756126,1755,0.05000000074505806
1733570916.1120355,1757,0.05000000074505806
1733571278.7816527,1760,0.0
1733571301.3133123,1761,0.05000000074505806
1733571634.0554364,1766,0.10000000149011612
1733572074.8404377,1770,0.10000000149011612
1733572112.20481,1771,0.10000000149011612
1733572558.7922409,1774,0.10000000149011612
1733572734.4095974,1775,0.10000000149011612
1733573003.8339708,1777,0.10000000149011612
1733573014.321661,1778,0.10000000149011612
1733573308.0258842,1781,0.05000000074505806
1733573372.84181,1783,0.05000000074505806
1733573766.02176,1785,0.05000000074505806
1733573852.6041632,1787,0.0
1733574059.2408175,1790,0.0
1733574146.2935095,1792,0.0
1733574191.7778542,1793,0.0
1733574290.2764785,1794,0.0
1733574351.9797666,1795,0.0
1733574566.7582586,1797,0.0
1733574598.1211636,1798,0.0
1733574623.3736727,1800,0.0
1733574832.0638874,1803,0.0
1733575128.2704384,1805,0.0
1733575385.6094484,1809,0.0
1733575694.0292165,1812,0.0
1733575727.4424026,1813,0.0
1733575985.3795862,1814,0.0
1733575995.1659,1815,0.0
1733576017.6490552,1816,0.0
1733576140.7060611,1818,0.0
1733576238.863012,1819,0.0
1733576260.3240612,1820,0.0
1733576322.7637966,1822,0.0
1733576420.3715532,1823,0.0
1733576596.8713424,1827,0.0
1733577155.9005113,1831,0.05000000074505806
1733577217.5846825,1832,0.05000000074505806
1733577383.2325773,1833,0.05000000074505806
1733577483.4600773,1835,0.05000000074505806
1733577507.9664433,1836,0.05000000074505806
1733577884.8663087,1842,0.05000000074505806
1733577936.1359904,1843,0.05000000074505806
1733577979.0283005,1844,0.05000000074505806
1733578021.757488,1845,0.05000000074505806
1733578044.5628796,1846,0.05000000074505806
1733578057.0486233,1847,0.05000000074505806
1733578139.5340376,1848,0.0
1733578160.5365438,1849,0.0
1733578273.1017926,1852,0.0
1733578296.6699076,1853,0.0
1733578408.7802927,1854,0.0
1733578563.740683,1855,0.0
1733578780.8925605,1857,0.0
1733578810.4605486,1858,0.0
1733578815.7383943,1859,0.0
1733578968.8014252,1861,0.0
1733578980.2789881,1862,0.0
1733579098.1739306,1866,0.0
1733579152.5525088,1868,0.0
1733579222.4916382,1869,0.0
1733579319.4409752,1870,0.0
1733579443.963891,1871,0.0
1733579887.5009506,1876,0.0
1733579922.030289,1878,0.0
1733580006.4937606,1880,0.0
1733580138.864682,1882,0.0
1733580160.6043348,1883,0.0
1733580332.5436068,1885,0.0
1733580724.7323966,1887,0.0
1733580786.8745701,1888,0.0
1733580923.2235017,1890,0.0
1733580965.6839802,1891,0.0
1733581191.4030936,1892,0.0
1733581260.8327236,1893,0.0
1733581283.2629719,1894,0.0
1733581333.3763666,1895,0.0
1733581404.3229663,1896,0.0
1733581528.1954455,1899,0.05000000074505806
1733581696.03626,1900,0.05000000074505806
1733581944.7740867,1903,0.05000000074505806
1733581973.7979496,1905,0.05000000074505806
1733582002.1941206,1908,0.05000000074505806
1733582297.0658474,1909,0.05000000074505806
1733582327.1153626,1910,0.05000000074505806
1733582438.3426096,1911,0.05000000074505806
1733582452.94617,1912,0.05000000074505806
1733582493.9690974,1913,0.05000000074505806
1733582523.7655845,1914,0.05000000074505806
1733582897.3828006,1916,0.05000000074505806
1733582902.5751402,1917,0.05000000074505806
1733583076.9751258,1920,0.0
1733583107.9884849,1921,0.0
1733583414.6337414,1926,0.0
1733583629.123972,1928,0.0
1733583634.5379746,1929,0.0
1733583682.8220677,1931,0.0
1733583788.0472076,1933,0.0
1733583815.6889403,1934,0.0
1733584024.4915423,1935,0.0
1733584065.800634,1936,0.0
1733584121.4961693,1937,0.0
1733584427.2574682,1940,0.0
1733584515.5515437,1942,0.05000000074505806
1733584594.8798933,1943,0.05000000074505806
1733584956.3427582,1944,0.05000000074505806
1733584997.3614924,1945,0.05000000074505806
1733585002.7542381,1946,0.05000000074505806
1733585085.5286043,1947,0.05000000074505806
1733585145.2959406,1949,0.05000000074505806
1733585203.0506244,1950,0.05000000074505806
1733585208.2137892,1951,0.05000000074505806
1733585367.3598883,1952,0.05000000074505806
1733585483.9053895,1953,0.05000000074505806
1733585504.961885,1954,0.05000000074505806
1733585601.460304,1956,0.05000000074505806
1733585653.6245039,1958,0.05000000074505806
1733585658.8205721,1959,0.05000000074505806
1733585683.2681477,1960,0.05000000074505806
1733585727.9746606,1961,0.05000000074505806
1733585868.6461995,1964,0.0
1733586041.8715613,1966,0.0
1733586049.2623446,1967,0.0
1733586208.8923721,1970,0.0
1733587013.893267,1980,0.0
1733587050.2606664,1981,0.0
1733587136.6188104,1985,0.05000000074505806
1733587387.2203481,1988,0.05000000074505806
1733587512.749068,1991,0.05000000074505806
1733587522.4522574,1992,0.05000000074505806
1733587924.7382538,1997,0.05000000074505806
1733587953.203553,1998,0.05000000074505806
1733587967.3229532,1999,0.05000000074505806
1733588152.823982,2001,0.05000000074505806
1733588302.4437716,2002,0.05000000074505806
1733588316.7918584,2004,0.05000000074505806
1733588389.3713813,2005,0.05000000074505806
1733588585.8475747,2006,0.05000000074505806
1733588784.9283023,2009,0.05000000074505806
1733588797.148296,2010,0.05000000074505806
1733588844.6524742,2011,0.05000000074505806
1733589105.1967428,2014,0.05000000074505806
1733589187.2702527,2016,0.05000000074505806
1733589232.7121706,2017,0.05000000074505806
1733589291.8036041,2018,0.05000000074505806
1733589351.6316686,2019,0.05000000074505806
1733589593.9129276,2022,0.05000000074505806
1733589609.7143328,2023,0.05000000074505806
1733589643.0545464,2025,0.0
1733589655.1134312,2026,0.0
1733589783.5288494,2027,0.0
1733589924.3327632,2030,0.0
1733589963.5584638,2033,0.0
1733590147.9135756,2035,0.0
1733590308.555817,2036,0.0
1733590341.2120404,2037,0.0
1733590387.3518658,2038,0.0
1733590395.6709201,2039,0.0
1733590747.8562176,2040,0.0
1733591039.5020177,2042,0.0
1733591293.4093373,2044,0.0
1733591327.7181756,2045,0.0
1733591414.6167932,2048,0.0
1733591516.3467765,2049,0.0
1733591681.4321778,2050,0.0
1733591695.8965676,2051,0.0
1733591730.4938083,2053,0.05000000074505806
1733591878.1894274,2056,0.05000000074505806
1733591930.1419573,2057,0.05000000074505806
1733592133.6301568,2058,0.05000000074505806
1733592252.1216865,2060,0.05000000074505806
1733592356.4772766,2061,0.05000000074505806
1733592394.7152693,2062,0.05000000074505806
1733592674.2642882,2065,0.05000000074505806
1733592684.5001097,2066,0.05000000074505806
1733592713.7157784,2067,0.05000000074505806
1733592735.8929434,2068,0.05000000074505806
1733592770.7840745,2069,0.05000000074505806
1733593023.7216308,2070,0.05000000074505806
1733593066.8497646,2071,0.05000000074505806
1733593197.9985225,2073,0.0
1733593249.267506,2074,0.0
1733593418.6414812,2075,0.0
1733593427.7874568,2076,0.0
1733593460.6237838,2077,0.0
1733593551.2565515,2078,0.0
1733593760.935463,2081,0.0
1733594054.192538,2083,0.0
1733594266.4298515,2086,0.0
1733594286.421648,2087,0.0
1733594291.7048073,2088,0.0
1733594511.7770305,2089,0.0
1733594517.568603,2090,0.05000000074505806
1733594672.9794374,2093,0.05000000074505806
1733594715.7575455,2094,0.05000000074505806
1733595158.0819886,2098,0.05000000074505806
1733595241.1381347,2100,0.05000000074505806
1733595263.9347627,2101,0.05000000074505806
1733595289.0384264,2102,0.05000000074505806
1733595308.0538957,2104,0.10000000149011612
1733595391.9741096,2105,0.10000000149011612
1733595444.9086816,2106,0.10000000149011612
1733595496.6097445,2107,0.10000000149011612
1733595626.452847,2108,0.10000000149011612
1733595673.398144,2109,0.10000000149011612
1733595762.6687043,2112,0.05000000074505806
1733595844.038285,2113,0.05000000074505806
1733595986.2885964,2115,0.05000000074505806
1733596339.995141,2121,0.05000000074505806
1733596354.5372598,2122,0.05000000074505806
1733596416.1042883,2123,0.0
1733596483.59452,2124,0.0
1733596506.197952,2125,0.0
1733596760.0618641,2127,0.0
1733596890.5668442,2128,0.0
1733596991.1822324,2129,0.0
1733597064.60474,2132,0.0
1733597321.9504826,2135,0.0
1733597369.2859945,2136,0.0
1733597442.3395226,2137,0.05000000074505806
1733597458.875242,2138,0.05000000074505806
1733597615.2457259,2140,0.05000000074505806
1733597660.8212001,2141,0.05000000074505806
1733597913.2560008,2143,0.05000000074505806
1733598156.1946158,2145,0.05000000074505806
1733598203.2446358,2146,0.05000000074505806
1733598305.1605725,2147,0.05000000074505806
1733598313.1284711,2148,0.05000000074505806
1733598328.4681509,2149,0.05000000074505806
1733598346.2528982,2150,0.05000000074505806
1733598504.5750878,2151,0.05000000074505806
1733598520.326645,2152,0.05000000074505806
1733598760.7903488,2154,0.05000000074505806
1733598825.229956,2155,0.05000000074505806
1733599520.3428278,2161,0.0
1733599567.6795971,2163,0.05000000074505806
1733599953.3478677,2165,0.10000000149011612
1733600000.9550471,2166,0.10000000149011612
1733600033.1399775,2167,0.10000000149011612
1733600342.0009265,2171,0.10000000149011612
1733600441.6025274,2173,0.10000000149011612
1733600511.4487264,2175,0.10000000149011612
1733600682.0790787,2178,0.10000000149011612
1733600737.6014774,2179,0.10000000149011612
1733600756.1330764,2180,0.10000000149011612
1733600967.6192427,2181,0.10000000149011612
1733601076.2605681,2183,0.05000000074505806
1733601125.2679956,2184,0.0
1733601342.7815833,2185,0.0
1733601593.500886,2186,0.0
1733601820.812168,2188,0.0
1733601837.3090692,2189,0.0
1733601886.4682941,2190,0.0
1733601895.8127575,2191,0.0
1733601922.2216072,2192,0.05000000074505806
1733601958.0503297,2193,0.05000000074505806
1733602146.454502,2194,0.05000000074505806
1733602189.9599323,2195,0.05000000074505806
1733602247.2524142,2196,0.05000000074505806
1733602287.019626,2197,0.05000000074505806
1733602320.189739,2199,0.10000000149011612
1733602448.7041032,2200,0.15000000596046448
1733602597.787286,2201,0.15000000596046448
1733602622.007875,2202,0.15000000596046448
1733602697.8826602,2204,0.15000000596046448
1733602804.738375,2205,0.15000000596046448
1733602834.5024939,2206,0.15000000596046448
1733602844.9219098,2207,0.15000000596046448
1733602907.4220312,2208,0.15000000596046448
1733603037.7286305,2209,0.15000000596046448
1733603177.562268,2210,0.15000000596046448
1733603198.852847,2211,0.20000000298023224
1733603284.7720335,2212,0.15000000596046448
1733603299.835363,2213,0.15000000596046448
1733603364.2811024,2214,0.20000000298023224
1733603554.6123924,2215,0.20000000298023224
1733603613.83751,2216,0.20000000298023224
1733603810.129409,2218,0.20000000298023224
1733603815.3687446,2219,0.20000000298023224
1733603853.8467922,2220,0.10000000149011612
1733603880.48269,2221,0.10000000149011612
1733603935.996142,2222,0.10000000149011612
1733604183.0819232,2223,0.10000000149011612
1733604337.5248759,2224,0.10000000149011612
1733604387.02955,2225,0.10000000149011612
1733604487.296669,2226,0.10000000149011612
1733604496.713113,2227,0.10000000149011612
1733604547.304765,2228,0.10000000149011612
1733605020.646805,2231,0.05000000074505806
1733605406.1683748,2236,0.0
1733605559.0178502,2238,0.0
1733605846.4303873,2239,0.0
1733606001.5925887,2240,0.0
1733606093.4439495,2242,0.0
1733606201.4357018,2243,0.0
1733606590.8720145,2245,0.0
1733606616.4261308,2246,0.0
1733606714.654666,2248,0.05000000074505806
1733606760.238165,2249,0.05000000074505806
